	log2FoldChange	padj	external_gene_name	Description
ENSG00000219626	1.44472658890539	0.020309506917234	FAM228B	family with sequence similarity 228 member B
ENSG00000228393	-1.53192156970475	0.0203281079711999	LINC01004	long intergenic non-protein coding RNA 1004
ENSG00000185774	-3.50294479491015	0.0203571567547799		
ENSG00000153993	2.16530766092038	0.0203581009809106	SEMA3D	semaphorin 3D
ENSG00000114948	-2.90975151012867	0.0204332200378749	ADAM23	ADAM metallopeptidase domain 23
ENSG00000126218	2.5269024270135	0.0207074450418376	F10	coagulation factor X
ENSG00000266947	1.4891836892298	0.0207818448875673		novel transcript, antisense SLFN5
ENSG00000285533	1.46029711953874	0.020813597565909	RELA-DT	RELA divergent transcript
ENSG00000287245	-2.76053897174646	0.0209362589327833		novel transcript, antisense to RDX
ENSG00000101333	1.17889961016143	0.0212744378667225	PLCB4	phospholipase C beta 4
ENSG00000291104	1.36221307198239	0.0212744378667225		
ENSG00000213139	1.56050921014482	0.0213766871999918	CRYGS	crystallin gamma S
ENSG00000134986	1.95900560622026	0.0214093497132477	NREP	neuronal regeneration related protein
ENSG00000148680	-1.5460573336976	0.0214695870882571	HTR7	5-hydroxytryptamine receptor 7
ENSG00000196569	-1.15322939948994	0.0217449197550791	LAMA2	laminin subunit alpha 2
ENSG00000249199	-4.56573832600855	0.0218215048974975		
ENSG00000272549	-2.7579659211717	0.0218311863223342	LINC02538	long intergenic non-protein coding RNA 2538
ENSG00000102466	-5.10958394897466	0.0222550229003181	FGF14	fibroblast growth factor 14
ENSG00000137261	-1.14343434401406	0.0225970044123288	KIAA0319	KIAA0319
ENSG00000267041	1.59530587730332	0.0230509177079206	ZNF850	zinc finger protein 850
ENSG00000254670	-5.21648130243162	0.0233924854102705	RASSF10-DT	RASSF10 divergent transcript
ENSG00000272106	1.23633959741334	0.0235822349655097		
ENSG00000261423	-1.04250224804455	0.0237660220718411	TMEM202-AS1	TMEM202 antisense RNA 1
ENSG00000231742	-3.46005924555612	0.023833923733158	LINC01273	long intergenic non-protein coding RNA 1273
ENSG00000290002	1.0757495488334	0.0239401111785344		novel transcript, sense intronic to OOEP
ENSG00000290547	-5.08742343335928	0.0239401111785344		
ENSG00000256229	-1.88165305243449	0.0239662965673389	ZNF486	zinc finger protein 486
ENSG00000275202	1.1074294555871	0.0239839806088605		novel transcript, antisense to FNDC3A
ENSG00000146521	-1.95677355944683	0.0240175867176864	LINC01558	long intergenic non-protein coding RNA 1558
ENSG00000185313	-3.74915445239742	0.0240281374007625	SCN10A	sodium voltage-gated channel alpha subunit 10
ENSG00000145861	-1.83609106757129	0.0240802066726911	C1QTNF2	C1q and TNF related 2
ENSG00000284922	-2.0749117337486	0.0241327534582305	LRTOMT	leucine rich transmembrane and O-methyltransferase domain containing
ENSG00000241697	-2.66076785421321	0.0241762117551568	TMEFF1	transmembrane protein with EGF like and two follistatin like domains 1
ENSG00000272853	2.82960601188311	0.0244295046819856	SUV39H2-DT	SUV39H2 divergent transcript
ENSG00000232759	-1.62395879418281	0.0248339002163788	STEAP1B-AS1	STEAP1B antisense RNA 1
ENSG00000166046	1.0622773136979	0.0251620412706697	TCP11L2	t-complex 11 like 2
ENSG00000149131	2.16156028200748	0.02521018306106	SERPING1	serpin family G member 1
ENSG00000177694	1.50893602636546	0.0253018916924491	NAALADL2	N-acetylated alpha-linked acidic dipeptidase like 2
ENSG00000285212	-1.63409813925891	0.0254882829023775		
ENSG00000229970	-3.49843480644948	0.0255769094183914		novel transcript, antisense to ICA1
ENSG00000253846	-1.78887775059563	0.0255795430512988	PCDHGA10	protocadherin gamma subfamily A, 10
ENSG00000185862	-1.78893308508465	0.0256144111641059		
ENSG00000172508	-2.3920347287439	0.0257129757586069	CARNS1	carnosine synthase 1
ENSG00000070731	-1.95711450092594	0.0262535743596795	ST6GALNAC2	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2
ENSG00000229666	1.72962612454565	0.0263978918570085	MAST4-AS1	MAST4 antisense RNA 1
ENSG00000279047	4.36392184264235	0.026592756950758		
ENSG00000249853	2.03325933001659	0.0266992046189761	HS3ST5	heparan sulfate-glucosamine 3-sulfotransferase 5
ENSG00000251442	-3.73238441822524	0.0267295753800293	LINC01094	long intergenic non-protein coding RNA 1094
ENSG00000165799	-3.81272141609212	0.0268749384375378	RNASE7	ribonuclease A family member 7
ENSG00000288869	-1.85896901785263	0.026906614473962	SMANTIS	SMARCA4 interacting SWI/SNF chromatin remodeling complex scaffold lncRNA
ENSG00000290789	2.33721245633372	0.0271619180184031		
ENSG00000011201	-1.09769429170565	0.0272600081055818	ANOS1	anosmin 1
ENSG00000163219	-1.65714950511656	0.0273764890953159	ARHGAP25	Rho GTPase activating protein 25
ENSG00000166828	-2.58206739269454	0.0273848330723449	SCNN1G	sodium channel epithelial 1 subunit gamma
ENSG00000233757	1.20805703730487	0.0273848330723449	ZNF892	zinc finger protein 892
ENSG00000248874	-1.0870418035712	0.0273867633208295	LINC02899	long intergenic non-protein coding RNA 2899
ENSG00000179743	1.40376138552403	0.0274152342941692	SPEN-AS1	SPEN antisense RNA 1
ENSG00000178597	2.05963920102928	0.0274552944624751	PSAPL1	prosaposin like 1
ENSG00000287594	-2.43472676644323	0.0276793406281917		
ENSG00000105877	-3.01697375672239	0.0278086716529204	DNAH11	dynein axonemal heavy chain 11
ENSG00000205755	-1.99682834273286	0.0278086716529204		
ENSG00000203644	1.20723322159682	0.0278348072352013		novel transcript, sense intronic to TMCC1
ENSG00000118515	-1.2075422121817	0.0278882086587912	SGK1	serum/glucocorticoid regulated kinase 1
ENSG00000286098	-3.66773234184121	0.0278882086587912		
ENSG00000131459	-2.15108667881557	0.0279298905328992	GFPT2	glutamine-fructose-6-phosphate transaminase 2
ENSG00000169071	1.73394281405399	0.0280989867085754	ROR2	receptor tyrosine kinase like orphan receptor 2
ENSG00000261437	1.02206070590436	0.0284127561102124	LINC02894	long intergenic non-protein coding RNA 2894
ENSG00000133069	1.20920345891281	0.0284874013665147	TMCC2	transmembrane and coiled-coil domain family 2
ENSG00000102678	1.69482042230751	0.0285493861654861	FGF9	fibroblast growth factor 9
ENSG00000260588	-2.08127569430399	0.0285594736462051		
ENSG00000136378	-1.25830113153881	0.0285788408244011	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7
ENSG00000165698	-1.00368358409745	0.0288079809806458	SPACA9	sperm acrosome associated 9
ENSG00000224897	-2.54880267760465	0.0290764687027506	POT1-AS1	POT1 antisense RNA 1
ENSG00000204131	-1.5750790258561	0.0291121131100676	NHSL2	NHS like 2
ENSG00000153779	-3.78217677865339	0.0293309485321856	TGIF2LX	TGFB induced factor homeobox 2 like X-linked
ENSG00000144481	-1.37002338586158	0.0294056345356508	TRPM8	transient receptor potential cation channel subfamily M member 8
ENSG00000254827	-1.01589088729518	0.0295576033776831		
ENSG00000113209	2.38571189549479	0.0296561973763941		
ENSG00000247011	1.94666652370803	0.0302172514446587		
ENSG00000186684	1.85775313073993	0.0302212897157529	CYP27C1	cytochrome P450 family 27 subfamily C member 1
ENSG00000273173	2.22247852241378	0.0303935233683965	SNURF	SNRPN upstream open reading frame
ENSG00000123360	3.0537969876057	0.0307142694702691	PDE1B	phosphodiesterase 1B
ENSG00000047648	2.01159688099196	0.0307908645139778	ARHGAP6	Rho GTPase activating protein 6
ENSG00000185737	1.22171264615732	0.0307908645139778	NRG3	neuregulin 3
ENSG00000256029	2.56060610632115	0.0308118803993202		
ENSG00000168907	-1.04465157428534	0.0308279252723411	PLA2G4F	phospholipase A2 group IVF
ENSG00000257556	1.69181590483569	0.0310170236737212	LINC02298	long intergenic non-protein coding RNA 2298
ENSG00000112293	1.86949914252833	0.0310664740873554	GPLD1	glycosylphosphatidylinositol specific phospholipase D1
ENSG00000231013	2.93399707390454	0.0311640996816388	SCTR-AS1	SCTR antisense RNA 1
ENSG00000274021	1.31584700311075	0.0312483705556317		novel transcript, antisense to DUSP6
ENSG00000176928	-1.32945201298506	0.0318249330671	GCNT4	glucosaminyl (N-acetyl) transferase 4
ENSG00000165168	-1.09025788061514	0.0320671202481638	CYBB	cytochrome b-245 beta chain
ENSG00000006283	-1.0470241938902	0.0321894483419989	CACNA1G	calcium voltage-gated channel subunit alpha1 G
ENSG00000184828	1.47853756148311	0.0322246748328371	ZBTB7C	zinc finger and BTB domain containing 7C
ENSG00000289971	1.8274573721657	0.0322449260377002		
ENSG00000269834	-2.7264658379331	0.0322850999728499	ZNF528-AS1	ZNF528 antisense RNA 1
ENSG00000214128	2.63020455363551	0.0323506664056075	TMEM213	transmembrane protein 213
ENSG00000259248	1.58595444594715	0.0325117512542818	USP3-AS1	USP3 antisense RNA 1
ENSG00000228742	-2.20430509971503	0.0327721576139147	LINC02577	long intergenic non-protein coding RNA 2577
ENSG00000290677	2.11111946666045	0.032810050994154		
ENSG00000204301	-1.29809918555166	0.0332031344597913		
ENSG00000240086	1.20001320284821	0.0332033933045981		novel transcript, antisense to EPHB1
ENSG00000258940	1.83390638206998	0.0334752513551502	MIA2-AS1	MIA2 antisense RNA 1
ENSG00000250305	-1.72729769567081	0.0336963082223334		
ENSG00000073756	-1.38337350699448	0.0337767199188329	PTGS2	prostaglandin-endoperoxide synthase 2
ENSG00000226900	2.37728778110604	0.0338788462400998		
ENSG00000075290	2.4598222416391	0.0339694146741411	WNT8B	Wnt family member 8B
ENSG00000163637	-1.99461294731585	0.0341355353147706	PRICKLE2	prickle planar cell polarity protein 2
ENSG00000196337	-1.46580641885794	0.0342553308395246	CGB7	chorionic gonadotropin subunit beta 7
ENSG00000166341	-1.34938369300462	0.0344460438759604	DCHS1	dachsous cadherin-related 1
ENSG00000105251	2.00593803311203	0.0345458550006726	SHD	Src homology 2 domain containing transforming protein D
ENSG00000181773	-1.23795477448728	0.03496068697805	GPR3	G protein-coupled receptor 3
ENSG00000131910	2.88980545213611	0.0350553431701685	NR0B2	nuclear receptor subfamily 0 group B member 2
ENSG00000286913	-2.44788754431644	0.0354023174627239		novel transcript, antisense to IQCJ-SCHIP1
ENSG00000238113	1.68677331975832	0.0356542738416453	LINC01410	long intergenic non-protein coding RNA 1410
ENSG00000196787	1.35186744841691	0.035814963099571	H2AC11	H2A clustered histone 11
ENSG00000175003	-2.43042273797431	0.0358501000787285	SLC22A1	solute carrier family 22 member 1
ENSG00000237187	2.24443662492385	0.0358501000787285	NR2F1-AS1	NR2F1 antisense RNA 1
ENSG00000286722	2.93411761538691	0.0362028564560874		novel transcript, antisense to AHCYL2
ENSG00000150281	-1.9925691289285	0.0362991648576098	CTF1	cardiotrophin 1
ENSG00000173269	-1.0918323604265	0.0362991648576098	MMRN2	multimerin 2
ENSG00000235280	1.43038227670616	0.0363034405801593	MCF2L-AS1	MCF2L antisense RNA 1
ENSG00000249948	-3.28070763377875	0.0364557995185387		
ENSG00000258555	5.27010832117646	0.0368848373516231	SPECC1L-ADORA2A	SPECC1L-ADORA2A readthrough (NMD candidate)
ENSG00000280693	1.69656799388968	0.0368919269707735	SH3PXD2A-AS1	SH3PXD2A antisense RNA 1
ENSG00000149633	-3.39566780027356	0.0370967048922466	KIAA1755	KIAA1755
ENSG00000267001	1.44347259095842	0.0382095083774035		
ENSG00000198732	-1.26703779771873	0.03833118608118	SMOC1	SPARC related modular calcium binding 1
ENSG00000287910	3.74339545587591	0.0384265283860582		
ENSG00000153253	-1.72208085861439	0.0385072901747286	SCN3A	sodium voltage-gated channel alpha subunit 3
ENSG00000186847	2.0655976626112	0.0385118697692029	KRT14	keratin 14
ENSG00000143195	1.08507663543394	0.0385448421229898	ILDR2	immunoglobulin like domain containing receptor 2
ENSG00000186994	1.31061226074186	0.0386621050870289	KANK3	KN motif and ankyrin repeat domains 3
ENSG00000107518	-2.09731394667642	0.039516652036963	ATRNL1	attractin like 1
ENSG00000010810	1.11833220883004	0.0399171362462744	FYN	FYN proto-oncogene, Src family tyrosine kinase
ENSG00000223547	1.29080017784928	0.0399173871450527	ZNF844	zinc finger protein 844
ENSG00000048740	1.732361715267	0.0400096258026446	CELF2	CUGBP Elav-like family member 2
ENSG00000235098	4.95354864911034	0.0400150253599593	ANKRD65	ankyrin repeat domain 65
ENSG00000272941	-3.68942361895539	0.0402143049790598		novel transcript, antisense to C7orf49
ENSG00000130487	-1.01636268668781	0.0402739513930557	KLHDC7B	kelch domain containing 7B
ENSG00000286004	1.71258006448868	0.0403261916154665		novel transcript, antisense to TNK2
ENSG00000082482	-3.25339762891149	0.0406343904214512	KCNK2	potassium two pore domain channel subfamily K member 2
ENSG00000123685	-1.40249106116615	0.0409236302167724	BATF3	basic leucine zipper ATF-like transcription factor 3
ENSG00000281706	1.09850510438052	0.0409417528494419	LINC01012	long intergenic non-protein coding RNA 1012
ENSG00000138755	-3.31360996489083	0.0409987938137674	CXCL9	C-X-C motif chemokine ligand 9
ENSG00000221883	1.9682583925932	0.0411012564261215	ARIH2OS	ARIH2 opposite strand lncRNA
ENSG00000288752	1.75804888653524	0.0412108142218853		novel transcript, antisense to RPL30
ENSG00000072952	-3.27293096289441	0.0412243588932631	IRAG1	inositol 1,4,5-triphosphate receptor associated 1
ENSG00000188037	2.94935267349223	0.0412268440221993	CLCN1	chloride voltage-gated channel 1
ENSG00000203778	1.09937702359013	0.0412461873694227	FAM229B	family with sequence similarity 229 member B
ENSG00000247809	-1.34900870464509	0.0413072099128999	NR2F2-AS1	NR2F2 antisense RNA 1
ENSG00000234380	1.38027250742647	0.0413859155816292	LINC01426	long intergenic non-protein coding RNA 1426
ENSG00000291083	2.56395095551579	0.0419378350933003	CYP2B7P	cytochrome P450 family 2 subfamily B member 7, pseudogene
ENSG00000235568	-1.18063159100954	0.0421816647636621	NFAM1	NFAT activating protein with ITAM motif 1
ENSG00000258077	-1.05391593928706	0.0421816647636621		
ENSG00000275713	1.66843877528565	0.0421816647636621	H2BC9	H2B clustered histone 9
ENSG00000223947	2.68355570432438	0.0422115381273733		
ENSG00000100433	1.06399363468038	0.0425141189641221	KCNK10	potassium two pore domain channel subfamily K member 10
ENSG00000262768	3.30190187856115	0.0428448213036408		novel transcript, antisense to CBX8
ENSG00000083290	-1.03627805597738	0.0434464867628119	ULK2	unc-51 like autophagy activating kinase 2
ENSG00000265458	1.39565812489805	0.0434870489952666	NARF-AS2	NARF antisense RNA 2
ENSG00000243926	1.65620684829263	0.0435642054597037	TIPARP-AS1	TIPARP antisense RNA 1
ENSG00000160868	5.04977162776555	0.0436322822175867	CYP3A4	cytochrome P450 family 3 subfamily A member 4
ENSG00000120324	-1.70265315782668	0.0438766174000119		
ENSG00000289539	2.65569348801225	0.0443943955981115		
ENSG00000178199	1.3077122833503	0.0450197535563802	ZC3H12D	zinc finger CCCH-type containing 12D
ENSG00000197124	-2.54075731664931	0.0454871043911386	ZNF682	zinc finger protein 682
ENSG00000226314	1.85953922891886	0.0457133607007319	ZKSCAN8P1	ZKSCAN8 pseudogene 1
ENSG00000232949	-2.81517280755906	0.0457234999709055		novel transcript, antisense to STEAP1B
ENSG00000221923	-1.09316591137508	0.0457949698333721	ZNF880	zinc finger protein 880
ENSG00000167772	-1.17989362111362	0.0459837547561506	ANGPTL4	angiopoietin like 4
ENSG00000272146	2.70122433424515	0.0460809107406023	ARF4-AS1	ARF4 antisense RNA 1
ENSG00000276966	1.95899805950073	0.0463843174314264	H4C5	H4 clustered histone 5
ENSG00000233041	2.28087994271749	0.0464915006116698	PHGR1	proline, histidine and glycine rich 1
ENSG00000213398	-1.17402607811808	0.0466151259783881	LCAT	lecithin-cholesterol acyltransferase
ENSG00000287625	-1.89839718778321	0.0466151259783881		
ENSG00000096088	1.8163063548505	0.0466295279158176	PGC	progastricsin
ENSG00000132274	-2.80673747321786	0.0466873689008512	TRIM22	tripartite motif containing 22
ENSG00000186409	1.30251649641719	0.0468044808978156	CCDC30	coiled-coil domain containing 30
ENSG00000162594	4.7569243460963	0.0469795983468681	IL23R	interleukin 23 receptor
ENSG00000287966	2.56764767746362	0.0478927030569675	LARRPM	LINC00240 antisense RNA regulating promoter methylation
ENSG00000174640	1.89994147172539	0.0479242054758021	SLCO2A1	solute carrier organic anion transporter family member 2A1
ENSG00000087494	-1.04067087618319	0.0486099951014527	PTHLH	parathyroid hormone like hormone
ENSG00000169884	-4.19766877740498	0.0486939570181582	WNT10B	Wnt family member 10B
ENSG00000233077	-4.68717909872817	0.0486939570181582	LINC01271	long intergenic non-protein coding RNA 1271
ENSG00000203645	1.75199959754726	0.048955977035864	LINC00501	long intergenic non-protein coding RNA 501
ENSG00000170743	-2.15092165213836	0.0492194951241725	SYT9	synaptotagmin 9
ENSG00000109205	1.7306791394719	0.0493101628213765	ODAM	odontogenic, ameloblast associated
ENSG00000181444	1.03806293776088	0.0493474307342559	ZNF467	zinc finger protein 467
ENSG00000269973	1.14138314624983	0.0494259151835489		
ENSG00000148516	-1.3237666317347	0.0497059723525405	ZEB1	zinc finger E-box binding homeobox 1
ENSG00000290596	-1.10742441059462	0.0497559165112277		
ENSG00000139865	1.03613700024057	0.0499237608666078	TTC6	tetratricopeptide repeat domain 6
ENSG00000146666	-1.42738503133211	0.0499237608666078	LINC00525	long intergenic non-protein coding RNA 525
